CPU_Utilization_Percent,Memory_Utilization_Percent,Network_In_Mbps,Network_Out_Mbps,Network_Throughput_Mbps,Disk_IO_IOPS,Disk_Usage_Percent,Response_Time_ms,Hourly_Cost_USD,Instance_Type,Original_Instance_Type,Instance_ID,Original_Instance_ID,Sequence_ID,Time_Step,Is_Label_Noisy,Label_Encoded
18.64657232,17.90294255,11.66979835,9.878449039,18.39772571,145.4903197,20.71686073,247.0996572,0.040973675,t3.nano,t3.nano,i-t3-nano-0cacabc6,i-t3-nano-0cacabc6,632,8,FALSE,13
15.18826289,11.93221902,8.146432195,9.244166945,15.77924343,151.1554464,22.72823965,217.8240849,0.008349979,t3.nano,t3.nano,i-t3-nano-0cacabc6,i-t3-nano-0cacabc6,632,9,FALSE,13
11.66420112,20.24828688,8.142624924,10.36498613,16.56912305,140.9509874,20.66380777,215.1798753,0.001,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,0,FALSE,13
16.28631975,16.91546524,8.866652183,12.21500593,20.16275716,158.4577429,24.69623727,243.3722599,0.001862987,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,1,FALSE,13
15.61001114,14.54194377,9.239901575,10.40235627,22.31434067,157.8514287,24.92545741,250.3666329,0.001,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,2,FALSE,13
22.30583458,19.76296902,10.39157577,10.30495236,23.8360035,178.8332826,18.32973908,261.1481151,0.001,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,3,FALSE,13
17.87787137,22.51782751,9.867103143,11.10631776,19.39779745,163.6821639,26.51026241,231.5753134,0.029137186,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,4,FALSE,13
17.53577841,23.65791715,12.50941323,10.99516429,18.36584259,186.7557181,12.1551378,242.7651845,0.001,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,5,FALSE,13
17.5844722,18.81287477,12.68646702,11.44775929,16.89568519,144.1910074,21.61556846,238.0837144,0.001,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,6,FALSE,13
14.24862601,10.96253206,11.47939145,10.8561854,19.8519904,146.2150982,29.09316804,221.2717249,0.001,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,7,FALSE,13
16.24286996,20.38750509,10.19827183,9.78529388,21.12049718,167.3740611,26.08914432,244.2108061,0.001,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,8,FALSE,13
13.33857117,19.41629909,10.32789678,10.09225988,16.14049098,134.1853283,25.62898945,206.5759309,0.001,t3.nano,t3.nano,i-t3-nano-cc8cd73c,i-t3-nano-cc8cd73c,633,9,FALSE,13
12.57966764,22.70981842,9.56845885,6.872332044,16.49513974,146.9927275,23.05835822,198.3895387,0.016529609,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,0,FALSE,13
14.41909899,22.19100165,12.15766226,9.478049694,22.46653673,162.780287,23.41811357,227.2417524,0.053166374,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,1,FALSE,13
13.40572492,15.30605518,9.635859281,10.88487085,23.45267206,149.6738327,23.26485641,243.1691254,0.001,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,2,FALSE,13
12.27183251,11.97899275,10.68078561,10.05416399,17.29201631,150.5268855,26.86275773,226.1014234,0.001,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,3,FALSE,13
16.60171678,19.56755576,10.64797829,11.49305336,19.65920068,160.8373455,14.67332828,226.1698692,0.049600438,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,4,FALSE,13
13.33982383,21.89579702,10.22215138,12.53512538,20.91224132,152.5408541,18.46576364,237.2754713,0.039400346,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,5,FALSE,13
17.7389946,11.02397137,8.887241709,10.0815745,20.71806011,170.09327,9.381208794,218.3911996,0.001,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,6,FALSE,13
13.1122826,18.82172848,11.05312738,9.813148451,19.54608874,159.3677118,23.97169064,226.9739445,0.067049637,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,7,FALSE,13
16.76257863,18.22766327,11.41581277,9.717190569,19.13600281,151.4402871,27.15784628,238.2983523,0.062770664,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,8,FALSE,13
14.11497947,12.2022885,8.440194784,10.7170926,19.85024661,125.609934,19.04185325,193.1502594,0.001,t3.nano,t3.nano,i-t3-nano-ac715e34,i-t3-nano-ac715e34,634,9,FALSE,13
16.14500544,18.74293967,9.66732524,8.107055195,14.94768426,114.8657077,16.20369503,228.6257174,0.020892646,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,0,FALSE,13
12.2062597,16.95172847,10.07413595,11.32354964,16.42448944,142.8105997,18.78470442,282.4314773,0.066165319,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,1,FALSE,13
12.69382985,20.93156876,9.841794707,10.11173151,19.50008412,116.8784662,14.92849196,278.8149622,0.035637168,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,2,FALSE,13
16.08584006,28.19913483,8.384356387,10.20245134,16.42683113,146.8612597,22.37330494,262.1781794,0.001,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,3,FALSE,13
15.02517372,19.24173773,10.3845398,12.23271832,12.65872569,156.3126504,23.63985208,257.92505,0.001,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,4,FALSE,13
16.23775337,17.52350748,9.218478459,8.84154191,14.53035003,131.1886643,18.6891807,268.306396,0.001,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,5,FALSE,13
11.87864663,18.72587233,7.982976224,10.0711762,15.11722789,167.3812224,21.50203171,279.5311238,0.083795174,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,6,FALSE,13
15.43941978,12.0336172,7.481891059,8.685378253,19.70163024,156.9775927,9.530956033,259.5068528,0.017228195,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,7,FALSE,13
17.65910225,17.48253643,6.014937683,7.611849237,18.40798178,142.1226094,17.68567831,281.7642337,0.001,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,8,FALSE,13
14.74934171,21.175398,8.221397046,7.079020504,14.35303159,112.7554638,7.152842427,233.6167164,0.001,t3.nano,t3.nano,i-t3-nano-dcab24d1,i-t3-nano-dcab24d1,635,9,FALSE,13
17.05746832,16.29109653,7.42980326,12.20511211,16.19742309,137.5288059,15.01075894,185.2819811,0.140474512,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,0,FALSE,13
17.17127701,12.31021768,9.868609073,11.47112136,20.08226323,144.39749,20.62679926,221.7206526,0.113105187,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,1,FALSE,13
17.07100001,21.06649741,10.67570002,10.91995557,18.58974091,142.4432549,22.98552331,228.8640969,0.001,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,2,FALSE,13
16.17696773,14.58638261,9.956136148,10.03159607,17.41039724,163.3336593,23.93234985,242.7744882,0.001,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,3,FALSE,13
13.10888061,22.98218181,10.0781208,12.12536434,18.21054593,143.331896,18.85591325,249.7284871,0.032174859,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,4,FALSE,13
13.07261294,21.08091249,11.68708975,12.74154785,19.09625797,165.1357186,22.79888351,235.5903673,0.073806566,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,5,FALSE,13
12.28054004,22.25418906,10.19833641,9.718995092,17.67657042,186.190374,29.50393649,224.5811756,0.006142919,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,6,FALSE,13
16.10173878,25.69658591,10.17510648,7.618888288,18.57108616,159.0669049,26.11469921,244.5831486,0.001,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,7,FALSE,13
18.56445696,22.03643872,11.25228251,8.699697673,18.44350874,157.4656481,25.44281847,228.021747,0.001,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,8,FALSE,13
13.461432,18.85262072,5.640772059,9.264178108,15.69233443,131.5204358,22.45995402,212.6351095,0.001,t3.nano,t3.nano,i-t3-nano-e8aaf747,i-t3-nano-e8aaf747,636,9,FALSE,13
9.121530929,19.35717803,8.116153936,10.35238584,17.29053008,126.4046527,15.91430316,210.1602021,0.029281632,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,0,FALSE,13
19.67766253,20.5064586,11.31036691,11.41161835,17.86186546,148.481052,27.87034386,228.3304123,0.151490675,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,1,FALSE,13
13.3505767,16.60506883,12.58196539,10.69809919,18.81572247,165.3728615,30.71372166,243.0761585,0.001,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,2,FALSE,13
18.23159403,20.55910032,11.88965204,13.56641821,20.03261442,149.1666999,29.7598755,233.7058868,0.001,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,3,FALSE,13
17.14351274,16.6816247,10.46492227,8.281075186,19.12825295,164.8130604,25.07208474,227.1034869,0.062766515,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,4,FALSE,13
13.52533519,15.07696416,11.02734676,11.28495216,20.15301664,156.0031252,29.20058749,222.5062426,0.001,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,5,FALSE,13
17.84264232,21.38167507,9.94183364,13.26300461,19.03618615,159.2058039,28.47012012,254.1659076,0.093418323,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,6,FALSE,13
19.04828578,16.8390898,12.4333128,10.61251448,19.45561631,154.4424632,24.74981562,227.846854,0.071408267,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,7,FALSE,13
16.42745849,14.5996516,10.2954878,7.959075327,16.58331444,158.808894,28.24827988,233.2851588,0.137369239,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,8,FALSE,13
17.36448172,19.54177286,10.40510392,9.409462089,15.81494351,148.6397997,27.40053498,237.0507219,0.001,t3.nano,t3.nano,i-t3-nano-5381aeac,i-t3-nano-5381aeac,637,9,FALSE,13
15.14908966,21.68362269,8.481357184,7.249258905,11.33452738,144.878381,17.92353355,217.960569,0.048992447,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,0,FALSE,13
13.526422,25.32237898,9.013105812,10.23680993,18.25708639,128.0397388,24.23661947,234.6613119,0.001,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,1,FALSE,13
14.42275846,19.22672309,10.26925032,9.273379406,17.06179321,122.0812798,17.50627805,259.7807214,0.112474093,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,2,FALSE,13
18.30874611,14.4635349,9.462380383,11.15512298,18.3047531,128.1465997,19.30337475,264.1948671,0.088243787,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,3,FALSE,13
19.31260089,12.72410025,11.26405092,8.717593332,18.24512244,163.1577745,23.2084423,261.5009445,0.179157665,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,4,FALSE,13
16.67669268,15.75849602,9.767109981,9.012306622,15.45860096,172.5360839,24.99367316,268.3648249,0.077056828,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,5,FALSE,13
13.98623823,14.02581115,9.398763707,10.55260485,16.67521476,172.9655839,20.29388027,232.0743542,0.001,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,6,FALSE,13
15.41584242,24.0181048,10.05943524,9.382244458,20.45490059,169.9158331,20.06150632,223.6117683,0.001,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,7,FALSE,13
17.15105805,23.77995045,10.03536122,9.813345981,17.85399272,163.9924042,17.13459472,240.353822,0.043443448,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,8,FALSE,13
16.41302488,22.24879132,8.217970097,7.594611104,19.19670861,146.7854722,23.80327072,234.3083739,0.08536688,t3.nano,t3.nano,i-t3-nano-6271bb0f,i-t3-nano-6271bb0f,638,9,FALSE,13
14.73895836,19.42578202,8.351085017,9.528777977,17.24874049,135.4351318,18.9254288,237.2083349,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,0,FALSE,13
15.94264487,14.43684708,7.65064132,11.68362029,21.57417044,147.290989,23.18995311,241.5996155,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,1,FALSE,13
13.80609319,20.93789847,9.385997727,10.48493596,22.11434951,158.95462,24.662611,235.8071865,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,2,FALSE,13
11.01576662,25.60548115,8.805562773,7.936880002,18.38983411,162.7443224,30.05748347,245.2286368,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,3,FALSE,13
17.29759598,22.03105964,8.811236566,10.2878434,15.61139435,182.4566899,26.99151249,234.1524312,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,4,FALSE,13
12.77148952,13.22300789,11.48172492,8.866272776,17.55198991,160.223778,22.79093821,229.6611595,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,5,FALSE,13
14.66916307,20.73938077,13.60606295,7.582160404,16.11956128,155.7190263,27.36863056,246.7729896,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,6,FALSE,13
10.454558,16.63199437,12.21615982,8.724848287,12.58709657,138.4326886,25.57420793,242.51841,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,7,FALSE,13
11.75455105,12.44731899,9.00964353,8.995037486,17.99125808,117.5134643,28.81785418,238.9095261,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,8,FALSE,13
10.41979966,13.42245281,9.14189346,9.207924262,16.3153634,123.5767995,20.78068941,191.2876932,0.001,t3.nano,t3.nano,i-t3-nano-907a066e,i-t3-nano-907a066e,639,9,FALSE,13
10.27481651,12.90531578,6.026202438,6.916650604,16.69364882,125.9110189,16.82085029,220.4578598,0.023076738,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,0,FALSE,13
19.91862034,12.68410689,10.16642466,7.803800163,18.02141546,111.7696071,18.14948482,262.7920003,0.001,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,1,FALSE,13
12.20459192,19.19980045,9.514301214,7.536472707,14.87411409,157.8524105,21.90275135,257.8015553,0.001,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,2,FALSE,13
12.51977207,18.67594133,9.8974083,9.472324497,14.893069,119.4751118,20.10943141,259.90212,0.001,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,3,FALSE,13
13.21172235,18.1266988,9.902624502,10.72234622,11.73291504,145.3430386,11.74938576,248.0461572,0.001,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,4,FALSE,13
10.4080582,19.65788819,9.112297171,11.27048667,14.18230224,140.1273936,4.3961086,263.9823184,0.001,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,5,FALSE,13
13.24513445,13.60126325,11.61938833,9.37717493,20.51329604,129.9952603,2.799853274,275.6698549,0.033713303,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,6,FALSE,13
17.12870732,16.40238639,10.45856652,10.63204741,21.71246354,160.3170482,18.87505282,277.2969985,0.001,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,7,FALSE,13
15.49366985,24.96963426,9.356837071,10.03336933,16.63980469,182.7062539,18.33868367,269.6621224,0.001,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,8,FALSE,13
11.48919683,19.84081221,8.266589086,9.998966026,16.86893301,131.5107757,14.04968493,241.6201557,0.051759453,t3.nano,t3.nano,i-t3-nano-8ddf01c5,i-t3-nano-8ddf01c5,640,9,FALSE,13
14.08776041,17.30505055,9.375357876,9.437428169,16.28606057,154.262645,20.84988768,214.5827841,0.001,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,0,FALSE,13
13.22276605,16.57707742,11.69296748,10.60155625,20.02594595,166.5762743,18.84282263,237.8075636,0.08538273,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,1,FALSE,13
13.82793752,19.00086561,11.06326056,11.86388785,22.18087811,166.9163832,15.42835152,238.5631852,0.080900752,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,2,FALSE,13
18.84848038,18.86033851,11.35181272,11.85759204,20.1665445,184.014302,18.38444173,225.8363374,0.001,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,3,FALSE,13
18.99787507,18.14962922,10.52944457,10.00780466,18.57852957,174.367615,24.86588503,245.0427322,0.019167679,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,4,FALSE,13
16.14840462,21.95084133,11.34459046,9.246267808,21.4162706,165.6584028,32.51083479,224.5033218,0.184203364,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,5,FALSE,13
14.81903848,18.5956939,11.57503421,8.880965831,15.92487164,155.5522594,18.87763704,195.043365,0.037913265,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,6,FALSE,13
12.73403659,18.31590053,11.15131548,11.58842039,19.80713356,167.8712675,25.34631587,217.7292655,0.001,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,7,FALSE,13
9.245321817,21.81797686,10.05903958,13.19737511,21.34346573,180.5150684,27.00412456,234.0692104,0.001,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,8,FALSE,13
15.35903094,18.39152214,9.095664505,8.691682743,18.85756288,167.9526812,21.13723697,208.0706195,0.001,t3.nano,t3.nano,i-t3-nano-18462d19,i-t3-nano-18462d19,641,9,FALSE,13
10.75121309,17.10050693,8.790940913,5.241241935,11.10924349,119.1187373,20.58646565,253.1792996,0.164938712,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,0,FALSE,13
16.05720031,19.63719461,8.683974154,8.298030801,13.11673095,136.7379387,23.32898901,265.2355553,0.07096757,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,1,FALSE,13
14.75366267,20.30672881,8.662866125,8.192332609,15.49151108,140.2360245,21.55260969,253.9016103,0.001,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,2,FALSE,13
11.40440555,16.51908789,9.772253935,10.25285468,19.0296487,143.3839132,17.90980449,267.3302966,0.037620283,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,3,FALSE,13
14.92703603,11.22921417,12.11120462,9.513366498,18.57073192,141.4715991,14.52822713,272.8249702,0.001,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,4,FALSE,13
8.837843139,11.01726909,11.54527436,8.648345067,17.62228012,129.9684356,16.06045166,295.8223174,0.029369873,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,5,FALSE,13
12.56910952,17.14852318,9.999653494,8.467982827,11.99883829,148.9691743,20.86681506,270.9177509,0.022007224,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,6,FALSE,13
16.66823727,22.4878348,8.850308914,10.64974288,15.7267224,129.1699338,16.3470798,297.6866064,0.039394614,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,7,FALSE,13
10.39433642,19.7999525,10.43029318,8.631636013,17.1526602,154.8935162,14.16541631,255.6658074,0.020802964,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,8,FALSE,13
6.549770194,9.77025512,9.642088722,6.987762333,14.54827813,134.1831092,22.45466218,251.4284261,0.006725042,t3.nano,t3.nano,i-t3-nano-542372cb,i-t3-nano-542372cb,642,9,FALSE,13
18.05546954,17.05958126,10.46938276,10.74169886,15.43245641,149.0813821,22.09437595,197.7308375,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,0,FALSE,13
18.88092826,18.47234336,9.11233018,11.37022203,20.57633127,144.4288984,24.73528474,256.0200721,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,1,FALSE,13
21.64214063,18.31293442,10.30572384,9.356280923,16.62884965,149.6404851,28.81791478,268.9261546,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,2,FALSE,13
16.76333237,18.24102928,9.556989255,11.78962988,17.11705364,157.4600868,27.07462116,241.2343792,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,3,FALSE,13
15.64598808,17.11891105,9.854388026,9.605378634,16.39294462,168.6010949,23.28632646,216.2395608,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,4,FALSE,13
12.53386392,17.43009374,11.80710324,10.03388289,19.63881378,185.0513626,24.03859593,223.3968187,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,5,FALSE,13
15.55670903,24.87950546,9.228230449,12.49102581,16.43546302,173.6240834,21.3013202,254.785762,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,6,FALSE,13
17.37764527,16.29953382,12.89863853,14.04861274,22.95409863,149.4779947,22.48765298,220.4138181,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,7,FALSE,13
16.68021467,21.299631,12.09909238,9.24477565,19.80162844,167.9245007,27.56653938,236.7798772,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,8,FALSE,13
13.74161847,18.84856523,12.92267137,10.91818011,18.05853272,156.1527688,21.74549755,210.9541298,0.001,t3.nano,t3.nano,i-t3-nano-9db1eacf,i-t3-nano-9db1eacf,643,9,FALSE,13
14.10895423,13.87948311,9.780928125,7.510512912,14.84291509,150.42098,10.3856248,234.3746616,0.001,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,0,FALSE,13
18.24059167,19.03133776,8.753328086,10.61601089,16.41914286,148.4070156,22.30549432,238.4768727,0.001,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,1,FALSE,13
15.63231937,18.4156583,8.824581946,9.215097348,19.06731967,153.6999091,35.99545299,249.4227822,0.001,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,2,FALSE,13
18.15877452,21.94142159,9.377773916,10.16658942,20.89397756,131.9510315,21.01107418,258.172338,0.001,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,3,FALSE,13
13.84771046,22.85402534,10.15997104,9.610879228,16.75326866,151.3910314,27.25425634,237.213537,0.001,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,4,FALSE,13
16.16991177,15.45872239,8.890456273,9.027849416,19.19816757,157.9457492,24.00188844,249.5091325,0.001,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,5,FALSE,13
13.19357809,13.7545613,9.383192317,9.781117237,19.01836869,150.5063722,20.98285028,276.9953099,0.050606902,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,6,FALSE,13
15.94729119,18.08660795,10.09464262,10.63110363,15.34687196,161.2779304,21.87581568,253.4085077,0.075628511,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,7,FALSE,13
15.78559873,14.15191001,7.16605875,8.52148738,15.63045036,152.6687597,14.16261014,261.0573512,0.054585268,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,8,FALSE,13
19.01892727,16.65684059,6.122690937,9.844872903,13.85766303,119.5459622,17.2255383,237.4467612,0.042012489,t3.nano,t3.nano,i-t3-nano-7d516d45,i-t3-nano-7d516d45,644,9,FALSE,13
16.17655104,15.21678963,8.368198319,9.315191313,13.3736103,143.3693395,20.29120587,236.6221078,0.010223266,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,0,FALSE,13
11.19870908,17.53993649,9.220154606,9.64043059,13.22166933,132.8271284,16.55262225,276.6978541,0.027253766,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,1,FALSE,13
14.91168895,15.88637769,10.82292532,9.606577007,17.65708638,136.6024027,24.18516836,262.4546862,0.143102273,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,2,FALSE,13
12.64843077,24.01478304,7.866170574,11.73806275,13.87774601,148.7007009,18.67082111,273.6085062,0.0285495,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,3,FALSE,13
12.15931612,18.44736005,8.405551061,10.24677105,13.80065115,147.7996176,25.51018137,272.0878831,0.001,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,4,FALSE,13
17.82737766,18.87557278,8.189366571,9.763980757,13.33988722,154.0889416,31.36094626,283.3616182,0.085458109,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,5,FALSE,13
9.09113334,21.29854954,8.750839663,8.816026928,18.1548753,133.3527529,25.2427862,273.6529744,0.001,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,6,FALSE,13
16.32793914,14.4078896,8.511516382,8.685990074,15.03693142,150.6148064,24.08451139,271.6483728,0.001,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,7,FALSE,13
5.931308729,12.49456782,9.071394108,6.985629161,21.28867507,148.8026393,22.62150023,269.1317854,0.001,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,8,FALSE,13
10.21577296,13.60365601,9.954881,9.303226335,15.57048311,153.1346932,17.73326026,237.1632247,0.001,t3.nano,t3.nano,i-t3-nano-4b410938,i-t3-nano-4b410938,645,9,FALSE,13
